,condition,mean,std,2.5q,25q,50q,75q,97.5q,mc err
21,t_Intercept_subj.908,0.13857211518846665,0.004935431132589393,0.12767298022784734,0.13546530282902566,0.13907412270018854,0.14215985964383895,0.14659851635408722,0.00013441564470406502
22,t_Intercept_subj.910,0.2894954019872809,0.012425783228870313,0.2645137810373619,0.2811995660163838,0.2899727437319953,0.29817686046226494,0.3129148941751069,0.0006931842784091249
23,t_Intercept_subj.911,0.19634962980790074,0.015932159400185605,0.16305821519810476,0.18605028736144513,0.19710753005610931,0.20737253401254316,0.2256639062844398,0.0007114092619126822
24,t_Intercept_subj.912,0.1897127398845779,0.011890417151707883,0.16505876641228054,0.18189015753033427,0.19002295381492101,0.1980376712714992,0.21135806043639382,0.0005820608252129126
25,t_Intercept_subj.913,0.18599032039971763,0.006732271716625395,0.17162873999020062,0.18158662387066063,0.18654181064414668,0.19077064680950334,0.1979821188685493,0.0002756589579533797
26,t_Intercept_subj.914,0.03643284289452112,0.009918356830863449,0.016891142448007195,0.029494809061083378,0.0366488780741971,0.04313457188533406,0.055328333964101306,0.0004584819319481019
27,t_C(trial_type)[T.hard],0.016755839116248873,0.009510326832751447,-0.001844107564894758,0.010176468720963786,0.01670238083429157,0.023697497402882746,0.03433719469009331,0.0006805528669602545
28,t_C(site_loc)[T.dACC],0.06167001617365864,0.0069669487552348934,0.04749594956380334,0.0569491901325639,0.061795789727676256,0.06628483903146934,0.07507697728798521,0.00041042356282058325
29,t_C(trial_type)[T.hard]:C(site_loc)[T.dACC],-0.08813308112886525,0.012202883896580186,-0.11132145307608632,-0.09643108281270298,-0.08840094787532173,-0.07970071924179681,-0.06431636254225583,0.0008339920580425788
30,a_Intercept,1.6703652639884319,0.11730335646899519,1.4551463592705918,1.5944246690189763,1.6659217221073748,1.7402152143669056,1.9156129680259526,0.0029910282513990745
31,a_Intercept_std,0.35829877134306976,0.10764619360563554,0.21131290029003624,0.28420018669068525,0.3368910085439968,0.40685584738273267,0.6224087426153779,0.0028874477248987964
32,a_Intercept_subj.902,1.2552275258754235,0.044755573809805056,1.1723174637100862,1.2247891731866516,1.2543409719450715,1.2849907440644923,1.349150627287211,0.0020752214213210574
33,a_Intercept_subj.904,1.7519751227180431,0.05347484585110524,1.6488028030182453,1.7147504886484866,1.7505126737388224,1.7871706143153099,1.860429995881126,0.0018822395497350018
34,a_Intercept_subj.906,1.824075267399101,0.05479104708852057,1.7157612479151712,1.7860674364892586,1.823445059260963,1.8595465688436095,1.935220465413825,0.0020686140785344566
35,a_Intercept_subj.907,1.642895048016116,0.05135973867803244,1.5443088832618663,1.6087108460103035,1.641984114179958,1.6750156899129538,1.7515713209682213,0.0021498453670754187
36,a_Intercept_subj.908,1.2392014117243801,0.03996349886446596,1.1607773486870685,1.2118258272918008,1.2383995427740937,1.2667252795816584,1.323093951195613,0.0015275977848101937
37,a_Intercept_subj.910,2.0115075156492472,0.059098361225142955,1.8972870764700271,1.9707505423228133,2.012064554675329,2.051096339493711,2.1281658499261984,0.0021428034883332896
38,a_Intercept_subj.911,2.1832241015638503,0.06527111130685413,2.059111503794381,2.1387391456614138,2.181416545060341,2.225766042306751,2.31769039080273,0.002495685961052279
39,a_Intercept_subj.912,1.5899362951587954,0.050761963520218535,1.4927910179105681,1.5560985681138266,1.5892436610688825,1.6247901808896459,1.6895163754813733,0.002098164810849154
40,a_Intercept_subj.913,1.4592958414340942,0.04630026841327061,1.3670465455633454,1.4285126942329531,1.458095840902546,1.4890066303195035,1.5527819306116175,0.0017988630162866202
41,a_Intercept_subj.914,1.6441071602732498,0.05073804221838345,1.5469418218175703,1.6084295389538374,1.644205237933039,1.6787140019698565,1.7458566295621558,0.002078195924678504
42,a_C(trial_type)[T.hard],0.1066954686704511,0.040898501564265,0.026644905688832512,0.07816813523543656,0.10579665227383446,0.1347568343615801,0.18804641814494877,0.0025114007774081626
43,a_C(site_loc)[T.dACC],0.029247478231752666,0.040555293996850005,-0.055327211265515236,0.004374922833004682,0.02963192304253503,0.05618079214663221,0.10750015901177352,0.002418049561023453
44,a_C(trial_type)[T.hard]:C(site_loc)[T.dACC],0.025019317579006557,0.05852779757803747,-0.08727399342656955,-0.01567731629471883,0.02495482800716564,0.06455660178569189,0.14287693212524177,0.003486450358161086
