,condition,mean,std,2.5q,25q,50q,75q,97.5q,mc err
32,v_C(site_loc)[PCC]_subj.911.0,0.3259775114891371,0.13378503372644376,0.07081161851551958,0.2365709602532442,0.32379609175064894,0.41270724106681267,0.5935486916232003,0.002874437048161872
33,v_C(site_loc)[PCC]_subj.912.0,0.7563249525466429,0.1562161903389114,0.44876474028149277,0.655604154325856,0.7532647939558129,0.8669878845760339,1.064733926660606,0.0034857502229387717
34,v_C(site_loc)[PCC]_subj.913.0,0.7040602420942756,0.16174829208900612,0.37651677031256936,0.5975207190106938,0.7051971735017795,0.8140167542453054,1.026527541906113,0.004182100944654457
35,v_C(site_loc)[PCC]_subj.914.0,0.5028599850534401,0.15865151195840102,0.18968482075714005,0.39907589286542877,0.5047540333420051,0.6079395581739914,0.8132998128157382,0.003729075920696108
36,v_C(site_loc)[dACC],0.6562224431027395,0.2034913096402735,0.2433733260441615,0.5300725637552922,0.660227354181973,0.7836522739834983,1.0713268457895269,0.005419729741813835
37,v_C(site_loc)[dACC]_std,0.6003358990828717,0.1755702131039252,0.3588407036162113,0.47980380839013204,0.5677145210885451,0.6851965105812715,1.0374041068169273,0.006849122489431231
38,v_C(site_loc)[dACC]_subj.902.0,0.574524846618143,0.1830755882990729,0.20259203908619888,0.456232341256467,0.5775379661976019,0.6909016757461868,0.9538759765418838,0.00428272102971223
39,v_C(site_loc)[dACC]_subj.904.0,0.8524513032597204,0.14078189643435748,0.5895457576876428,0.7566583894596276,0.8474158902230674,0.9468057657817088,1.131824463187004,0.0036471399851792825
40,v_C(site_loc)[dACC]_subj.906.0,0.8960664999522444,0.1540458431292109,0.5941670607630654,0.7921005329473484,0.8931954952829051,0.9994750215449456,1.206049059900321,0.004419277434873225
41,v_C(site_loc)[dACC]_subj.907.0,-0.5782787682007148,0.1496227458731029,-0.8712718432326019,-0.67423180684867,-0.5796773434315753,-0.482106807448684,-0.27104733331669695,0.004433262278974749
42,v_C(site_loc)[dACC]_subj.908.0,1.2544354638873816,0.18981477199044466,0.8767346680852905,1.1274127766581756,1.2532720060094784,1.3786899963635453,1.6377589051510735,0.0050791591217116275
43,v_C(site_loc)[dACC]_subj.910.0,0.557631222348328,0.12631524816619824,0.3005676179784754,0.4758506850703816,0.5619123268116198,0.6401468393982543,0.8036983398160595,0.0031906558892874507
44,v_C(site_loc)[dACC]_subj.911.0,0.3202509976020878,0.09873500504233372,0.12231942188693143,0.2513567808347123,0.3222968011097045,0.3859471790978253,0.5152937024805859,0.0025347411392612463
45,v_C(site_loc)[dACC]_subj.912.0,0.9672124722894184,0.15578672251411607,0.6815968888795348,0.856197401152164,0.9648302185169951,1.0735562297874108,1.277125557845999,0.0038024274210638866
46,v_C(site_loc)[dACC]_subj.913.0,0.7194143796776934,0.16176821790060536,0.40831915679716996,0.6085027074602646,0.7144593555165512,0.8332083006615949,1.0334279252749314,0.0036047825842872886
47,v_C(site_loc)[dACC]_subj.914.0,0.9014218044759648,0.13777582847478384,0.6255990668079899,0.8094149720876087,0.9020782600385464,0.9943199396706199,1.1654022534355835,0.0037065051758866504
48,t_C(site_loc)[PCC],0.25013629663348635,0.05615560429882163,0.16522385078046523,0.210808128803274,0.24141556567983438,0.28101559984169516,0.37950701357582595,0.0026218955540678124
49,t_C(site_loc)[PCC]_std,0.16748826900349237,0.07071022429353037,0.08341559281068504,0.11894062632290447,0.1522629962117339,0.19687610078667148,0.34669699075285454,0.003503170851325977
50,t_C(site_loc)[PCC]_subj.902.0,0.25983952090310247,0.00886971421673954,0.23936290039731356,0.2548545817616667,0.26092727013456524,0.26622804216773316,0.27382325356831955,0.00028398294257655235
51,t_C(site_loc)[PCC]_subj.904.0,0.14070531529989205,0.017733273935716602,0.09773286151990584,0.13086818696280053,0.1429992116309035,0.15382702962430292,0.16707330267511672,0.0005452497761833738
52,t_C(site_loc)[PCC]_subj.906.0,0.2874569882300625,0.02079442858901366,0.24020119710299065,0.2748366827067917,0.2904186087768991,0.3024126353901015,0.32025195483169855,0.0006391721858928438
53,t_C(site_loc)[PCC]_subj.907.0,0.1508547567800443,0.02271983216351232,0.10066021641010404,0.1370679783478923,0.15291004035130146,0.16658117802011008,0.18863491643418795,0.0007705726336980269
54,t_C(site_loc)[PCC]_subj.908.0,0.12248259866817404,0.011362134227274907,0.09582405839541183,0.11607370355070826,0.12416897862220054,0.1308851512359928,0.13969436915496927,0.0003742931907671156
55,t_C(site_loc)[PCC]_subj.910.0,0.47785621499661096,0.023700703243352488,0.4234429374161228,0.46372000337643604,0.4811313055211201,0.4950294585422319,0.5157248408414521,0.0008885538425196139
56,t_C(site_loc)[PCC]_subj.911.0,0.2669100890214713,0.020812561509147613,0.21878116874491857,0.25497297668133034,0.26941627414706587,0.2820470187027535,0.29952309166843977,0.0006158335369258285
