,condition,mean,std,2.5q,25q,50q,75q,97.5q,mc err
34,v_C(trial_type)[easy]_subj.913.0,0.06289749450110889,0.13065919224366948,-0.19299173079280763,-0.02512013633492305,0.06096258898469081,0.15118266613743492,0.3233212101531209,0.004163984665480424
35,v_C(trial_type)[easy]_subj.914.0,-0.5496027056546116,0.13714330019718707,-0.8278853180567365,-0.6433732165228221,-0.5427826982009027,-0.45430243492910094,-0.29892061817514126,0.005133541942999619
36,v_C(trial_type)[hard],0.6598335806572532,0.20091264334212933,0.27488837019576523,0.5288630786313457,0.6612574082443532,0.7815376287154598,1.0721286633718992,0.006392886619180728
37,v_C(trial_type)[hard]_std,0.6036130139954682,0.1696995133360333,0.355774011257735,0.4805324192497198,0.5772660963348435,0.693822614572163,1.0040879126135893,0.007634242485779397
38,v_C(trial_type)[hard]_subj.902.0,0.5672553570513351,0.19010858292418295,0.16304482780396784,0.44277110467044223,0.5791493220673725,0.6991812348029421,0.921161416069651,0.006716661974526613
39,v_C(trial_type)[hard]_subj.904.0,0.8507159057008824,0.14425472387230662,0.5767082299129638,0.7472472666200741,0.8465143032333836,0.9480425649835189,1.1226752602740209,0.0048619882233472255
40,v_C(trial_type)[hard]_subj.906.0,0.892202065061153,0.1488647741609445,0.6016264688748729,0.7889220316488835,0.8900046785567097,0.9922174122108633,1.1894962877622741,0.005327537078639759
41,v_C(trial_type)[hard]_subj.907.0,-0.5662177176458013,0.1420859651645747,-0.8604894146443322,-0.6571705800213061,-0.553375230980777,-0.46726389132237095,-0.3006261746046769,0.005385633953578859
42,v_C(trial_type)[hard]_subj.908.0,1.2748455873003404,0.18874598537621678,0.9087294979516962,1.1394865596929442,1.277340445426141,1.4149249868807965,1.620205144659521,0.006868098617017926
43,v_C(trial_type)[hard]_subj.910.0,0.5589838348339697,0.1340890666000606,0.2845381383875658,0.4693555947854746,0.5567840928987768,0.6508657598453473,0.8270837671037492,0.004367802697747845
44,v_C(trial_type)[hard]_subj.911.0,0.3284216595894164,0.09328470466131555,0.14459212947337238,0.26535491763034635,0.32928301066668114,0.3873398891153418,0.518236322662389,0.0033287329548571318
45,v_C(trial_type)[hard]_subj.912.0,0.9685751779706723,0.1450957207303605,0.6778333583172308,0.8717892752444432,0.9671919644188545,1.0749520469012852,1.2417205334369552,0.0054824747773281265
46,v_C(trial_type)[hard]_subj.913.0,0.718954129365887,0.1572117240379164,0.41289803156907146,0.6152920839189815,0.715217191940108,0.822089498454736,1.0264443649394952,0.0060179126449853475
47,v_C(trial_type)[hard]_subj.914.0,0.9011239362384508,0.143888400750534,0.6111487915816886,0.8068808968034769,0.9085986250582124,0.9897602885140565,1.1858877356944815,0.005613899766032961
48,a_C(trial_type)[easy],1.8001349211999638,0.12276632370777656,1.5684566093223566,1.7227026944316788,1.7956491378614285,1.868061382908645,2.0761882184154468,0.004546799737016675
49,a_C(trial_type)[easy]_std,0.35276082966732863,0.10895034667450633,0.1963201627395277,0.2752993649363767,0.330958713207546,0.414360419692135,0.6146314879971335,0.006106667914775418
50,a_C(trial_type)[easy]_subj.902.0,1.5030095844369786,0.07704150493699806,1.3580989040385092,1.4523437786049829,1.5015051303084848,1.5542686858163026,1.6555988389828924,0.0033433130376451297
51,a_C(trial_type)[easy]_subj.904.0,1.9489129475505786,0.10506942340490694,1.7570941728787366,1.876455580894625,1.944732915931967,2.0182621516480035,2.156906244337645,0.004724934693373218
52,a_C(trial_type)[easy]_subj.906.0,1.7443179936527122,0.08388272369406932,1.5909067464743383,1.686492604039773,1.7405801692032927,1.7982246379123894,1.9135982009287793,0.0036333443919276615
53,a_C(trial_type)[easy]_subj.907.0,1.76515543825518,0.08694118780187032,1.6072311211892663,1.7011657213374511,1.7644168444118593,1.8229713762055009,1.946192338979514,0.004156752286966875
54,a_C(trial_type)[easy]_subj.908.0,1.3428462981690632,0.07498736996475172,1.201187832505059,1.2899077720475436,1.3420504766894765,1.3908294107995651,1.5094083035781227,0.003326791513922122
55,a_C(trial_type)[easy]_subj.910.0,2.0025937254640764,0.09804666865221193,1.8176037679796186,1.9368448665483562,1.9944835004547892,2.0675331682182487,2.2022974905515977,0.00458009772844334
56,a_C(trial_type)[easy]_subj.911.0,2.365683724544379,0.13182284875106398,2.118162068642193,2.276005571862091,2.3674039930556954,2.448152571274804,2.6286448434031477,0.006491357664498834
57,a_C(trial_type)[easy]_subj.912.0,1.7977893912975358,0.09606787233158239,1.615480347967675,1.7299880207963556,1.7972397188016918,1.85354463497749,1.99624822369952,0.003982135091360676
58,a_C(trial_type)[easy]_subj.913.0,1.5985478088714622,0.08123712461757357,1.4530098677132117,1.5383262071187356,1.59605326234033,1.6548278534260705,1.7623826073856457,0.0034705854186952217
